turbine_id,cluster_id,score,year,lon,lat,province
COWTD-r1-025747,COWTD-CL-r1-neimenggu-000175,0.87483305,2017,112.7337523376218,41.1573707627211,neimenggu
COWTD-r1-025748,COWTD-CL-r1-neimenggu-000175,0.87689489,2021,112.96170334682755,41.157501425614804,neimenggu
COWTD-r1-025749,COWTD-CL-r1-neimenggu-000175,0.88468969,2022,112.69298078802422,41.155470477946444,neimenggu
COWTD-r1-025750,COWTD-CL-r1-neimenggu-000175,0.73129493,2022,112.7722504965891,41.15655730050729,neimenggu
COWTD-r1-025751,COWTD-CL-r1-neimenggu-000175,0.86686337,2017,112.82021772021834,41.15559951381268,neimenggu
COWTD-r1-025752,COWTD-CL-r1-neimenggu-000175,0.64139861,2017,112.73316023265579,41.154870302053986,neimenggu
COWTD-r1-025753,COWTD-CL-r1-neimenggu-000175,0.52995217,2021,112.95063509894135,41.15571238563806,neimenggu
COWTD-r1-025754,COWTD-CL-r1-neimenggu-000175,0.83259958,2021,112.95696611460697,41.15553404956899,neimenggu
COWTD-r1-025755,COWTD-CL-r1-neimenggu-000175,0.85855693,2021,112.63809401669279,41.15521783668718,neimenggu
COWTD-r1-025756,COWTD-CL-r1-neimenggu-000175,0.73822129,2017,112.77230096008678,41.15558348984866,neimenggu
COWTD-r1-025757,COWTD-CL-r1-neimenggu-000175,0.85822880,2017,112.53055237370745,41.15322061877361,neimenggu
COWTD-r1-025758,COWTD-CL-r1-neimenggu-000175,0.86261046,2021,112.94828612517449,41.153325369518264,neimenggu
COWTD-r1-025759,COWTD-CL-r1-neimenggu-000175,0.85291183,2017,112.67825830636866,41.15112038175384,neimenggu
COWTD-r1-025760,COWTD-CL-r1-neimenggu-000175,0.88538814,2017,112.68271718990944,41.1513779238156,neimenggu
COWTD-r1-025761,COWTD-CL-r1-neimenggu-000175,0.80929154,2017,112.77570667476539,41.15264051535697,neimenggu
COWTD-r1-025762,COWTD-CL-r1-neimenggu-000175,0.59415972,2017,112.70504004747636,41.151511016440196,neimenggu
COWTD-r1-025763,COWTD-CL-r1-neimenggu-000175,0.84162098,2017,112.78670246568252,41.153178926180075,neimenggu
COWTD-r1-025764,COWTD-CL-r1-neimenggu-000175,0.87432480,2017,112.81690209364571,41.15057385499426,neimenggu
COWTD-r1-025765,COWTD-CL-r1-neimenggu-000175,0.92896140,2021,112.93197967836022,41.15111108350516,neimenggu
COWTD-r1-025766,COWTD-CL-r1-neimenggu-000175,0.85486042,2017,112.74403549188717,41.150316440625645,neimenggu
COWTD-r1-025767,COWTD-CL-r1-neimenggu-000175,0.65014637,2021,112.94532798939143,41.15067181939828,neimenggu
COWTD-r1-025768,COWTD-CL-r1-neimenggu-000175,0.85056019,2017,112.78481169929364,41.150782524568,neimenggu
COWTD-r1-025769,COWTD-CL-r1-neimenggu-000175,0.87264091,2021,112.65482304026591,41.146927716465726,neimenggu
COWTD-r1-025770,COWTD-CL-r1-neimenggu-000175,0.81326580,2021,112.79526973881728,41.149041169462556,neimenggu
COWTD-r1-025771,COWTD-CL-r1-neimenggu-000175,0.69877267,2017,112.6866063649868,41.144097844769625,neimenggu
COWTD-r1-025772,COWTD-CL-r1-neimenggu-000175,0.82729584,2021,112.63682705175597,41.14625758984806,neimenggu
COWTD-r1-025773,COWTD-CL-r1-neimenggu-000175,0.66284811,2017,112.72653758782326,41.14430049857906,neimenggu
COWTD-r1-025774,COWTD-CL-r1-neimenggu-000175,0.77890092,2017,112.64920805015207,41.14240432690501,neimenggu
COWTD-r1-025775,COWTD-CL-r1-neimenggu-000175,0.70151663,2022,112.6716292160654,41.14227764875055,neimenggu
COWTD-r1-025776,COWTD-CL-r1-neimenggu-000175,0.82252932,2021,112.69365049987756,41.14225066347764,neimenggu
COWTD-r1-025777,COWTD-CL-r1-neimenggu-000175,0.81378049,2017,112.72691278292767,41.142227337562716,neimenggu
COWTD-r1-025778,COWTD-CL-r1-neimenggu-000175,0.87694639,2022,112.64376126977368,41.140029835496165,neimenggu
COWTD-r1-025779,COWTD-CL-r1-neimenggu-000175,0.91640598,2017,112.67488856814451,41.1407860407499,neimenggu
COWTD-r1-025780,COWTD-CL-r1-neimenggu-000175,0.90183145,2017,112.61162661839988,41.142493537561315,neimenggu
COWTD-r1-025781,COWTD-CL-r1-neimenggu-000175,0.91234213,2017,112.69909461679161,41.14080573251022,neimenggu
COWTD-r1-025782,COWTD-CL-r1-neimenggu-000175,0.85979033,2021,112.63329259112652,41.14300578207822,neimenggu
COWTD-r1-025783,COWTD-CL-r1-neimenggu-000175,0.85818970,2017,112.54555317435006,41.13966760474678,neimenggu
COWTD-r1-025784,COWTD-CL-r1-neimenggu-000175,0.79182750,2017,112.54642163970856,41.14129119061413,neimenggu
COWTD-r1-025785,COWTD-CL-r1-neimenggu-000175,0.81610781,2021,112.69117710813589,41.138032351816975,neimenggu
COWTD-r1-025786,COWTD-CL-r1-neimenggu-000175,0.77559775,2021,112.70159131358012,41.13867348476462,neimenggu
COWTD-r1-025787,COWTD-CL-r1-neimenggu-000175,0.34520698,2021,112.5592489011069,41.13767577023322,neimenggu
COWTD-r1-025788,COWTD-CL-r1-neimenggu-000175,0.89291918,2017,112.64403511375349,41.13659864775601,neimenggu
COWTD-r1-025789,COWTD-CL-r1-neimenggu-000175,0.87448788,2021,112.62223476880534,41.13827712519591,neimenggu
COWTD-r1-025790,COWTD-CL-r1-neimenggu-000175,0.88890129,2021,112.6277351580029,41.138386530823944,neimenggu
COWTD-r1-025791,COWTD-CL-r1-neimenggu-000175,0.67136317,2017,112.72191258969542,41.13593625361835,neimenggu
COWTD-r1-025792,COWTD-CL-r1-neimenggu-000175,0.82140553,2017,112.67278892546528,41.132788071144255,neimenggu
COWTD-r1-025793,COWTD-CL-r1-neimenggu-000175,0.85341787,2021,112.64934417749826,41.13065973163523,neimenggu
COWTD-r1-025794,COWTD-CL-r1-neimenggu-000175,0.69219697,2022,112.72223425308765,41.12952630339534,neimenggu
COWTD-r1-025795,COWTD-CL-r1-neimenggu-000175,0.85492748,2017,112.564557338992,41.13038027617497,neimenggu
COWTD-r1-025796,COWTD-CL-r1-neimenggu-000175,0.78522462,2017,112.73545937183371,41.13077940454423,neimenggu
COWTD-r1-025797,COWTD-CL-r1-neimenggu-000175,0.89381498,2017,112.5967757325361,41.13014291826548,neimenggu
COWTD-r1-025798,COWTD-CL-r1-neimenggu-000175,0.77373433,2021,112.7099961854583,41.12819103648485,neimenggu
COWTD-r1-025799,COWTD-CL-r1-neimenggu-000175,0.69665933,2017,112.4822917849815,41.12762226214617,neimenggu
COWTD-r1-025800,COWTD-CL-r1-neimenggu-000175,0.82176030,2017,112.65457814593901,41.126455871819616,neimenggu
COWTD-r1-025801,COWTD-CL-r1-neimenggu-000175,0.82923251,2017,112.67767859528247,41.12655175483698,neimenggu
COWTD-r1-025802,COWTD-CL-r1-neimenggu-000175,0.86354214,2017,112.72978263017649,41.128481742574884,neimenggu
COWTD-r1-025803,COWTD-CL-r1-neimenggu-000175,0.79843497,2017,112.7163962778286,41.125813601575395,neimenggu
COWTD-r1-025804,COWTD-CL-r1-neimenggu-000175,0.91811609,2017,112.45775610956115,41.126412123155816,neimenggu
COWTD-r1-025805,COWTD-CL-r1-neimenggu-000175,0.46277344,2017,112.45483633858385,41.123635621000744,neimenggu
COWTD-r1-025806,COWTD-CL-r1-neimenggu-000175,0.41716993,2017,112.45484892027889,41.12388354639627,neimenggu
COWTD-r1-025807,COWTD-CL-r1-neimenggu-000175,0.81150824,2017,112.67755702674549,41.12255507005389,neimenggu
COWTD-r1-025808,COWTD-CL-r1-neimenggu-000175,0.79582930,2017,112.6368059224842,41.12319205114287,neimenggu
COWTD-r1-025809,COWTD-CL-r1-neimenggu-000175,0.87769198,2017,112.5750533802966,41.12162956326157,neimenggu
COWTD-r1-025810,COWTD-CL-r1-neimenggu-000175,0.74645132,2017,112.67472710092989,41.11964758922336,neimenggu
COWTD-r1-025811,COWTD-CL-r1-neimenggu-000175,0.76153851,2017,112.72017888560185,41.11993047299509,neimenggu
COWTD-r1-025812,COWTD-CL-r1-neimenggu-000175,0.80367863,2017,112.74527938686333,41.120272871177924,neimenggu
COWTD-r1-025813,COWTD-CL-r1-neimenggu-000175,0.86975664,2017,112.54592790550304,41.11996771684044,neimenggu
COWTD-r1-025814,COWTD-CL-r1-neimenggu-000175,0.77879053,2017,112.68356654338275,41.11750966515699,neimenggu
COWTD-r1-025815,COWTD-CL-r1-neimenggu-000175,0.77522689,2017,112.54039270554131,41.117949556026566,neimenggu
COWTD-r1-025816,COWTD-CL-r1-neimenggu-000175,0.83154678,2017,112.46668442654482,41.115935054305304,neimenggu
COWTD-r1-025817,COWTD-CL-r1-neimenggu-000175,0.81590974,2017,112.55063611710283,41.11559570683791,neimenggu
COWTD-r1-025818,COWTD-CL-r1-neimenggu-000175,0.52728468,2017,112.4639838454459,41.1137121949191,neimenggu
COWTD-r1-025819,COWTD-CL-r1-neimenggu-000175,0.85213101,2017,112.54864738664764,41.11409205448959,neimenggu
COWTD-r1-025820,COWTD-CL-r1-neimenggu-000175,0.75955021,2017,112.48196014933455,41.1121251357051,neimenggu
COWTD-r1-025821,COWTD-CL-r1-neimenggu-000175,0.76495600,2017,112.74327871096828,41.111373526157415,neimenggu
COWTD-r1-025822,COWTD-CL-r1-neimenggu-000175,0.85475105,2017,112.59931542545928,41.11193891211776,neimenggu
COWTD-r1-025823,COWTD-CL-r1-neimenggu-000175,0.81936246,2017,112.57320551918383,41.109737632326784,neimenggu
COWTD-r1-025824,COWTD-CL-r1-neimenggu-000175,0.82994592,2017,112.56651587548276,41.10694305364323,neimenggu
COWTD-r1-025825,COWTD-CL-r1-neimenggu-000175,0.72212559,2017,112.45368229486758,41.10817437664336,neimenggu
COWTD-r1-025826,COWTD-CL-r1-neimenggu-000175,0.62538165,2017,112.6984424564921,41.105314882662334,neimenggu
COWTD-r1-025827,COWTD-CL-r1-neimenggu-000175,0.49494115,2017,112.45275332170422,41.10518666718298,neimenggu
COWTD-r1-025828,COWTD-CL-r1-neimenggu-000175,0.85332924,2017,112.48580065379427,41.10259215022869,neimenggu
COWTD-r1-025829,COWTD-CL-r1-neimenggu-000175,0.75401777,2017,112.57913281900983,41.1033235457127,neimenggu
COWTD-r1-025830,COWTD-CL-r1-neimenggu-000175,0.72599763,2017,112.58486500319121,41.10225881943316,neimenggu
COWTD-r1-025831,COWTD-CL-r1-neimenggu-000175,0.86064363,2022,112.67376731031617,41.10265501582852,neimenggu
COWTD-r1-025832,COWTD-CL-r1-neimenggu-000175,0.78548312,2017,112.550184945203,41.10138148990117,neimenggu
COWTD-r1-025833,COWTD-CL-r1-neimenggu-000175,0.80757135,2017,112.5904060652465,41.09816363769461,neimenggu
COWTD-r1-025834,COWTD-CL-r1-neimenggu-000175,0.86475432,2022,112.66580407731453,41.097180370123326,neimenggu
COWTD-r1-025835,COWTD-CL-r1-neimenggu-000175,0.84202343,2017,112.63511650373403,41.096879341303094,neimenggu
COWTD-r1-025836,COWTD-CL-r1-neimenggu-000175,,2022,112.69490966211377,41.094274004770234,neimenggu
COWTD-r1-025837,COWTD-CL-r1-neimenggu-000175,0.61248660,2017,112.74707629410842,41.09292649449737,neimenggu
COWTD-r1-025838,COWTD-CL-r1-neimenggu-000175,0.67039400,2017,112.64493700768071,41.091909329989825,neimenggu
COWTD-r1-025839,COWTD-CL-r1-neimenggu-000175,0.81102699,2017,112.60533253385802,41.09153447270566,neimenggu
COWTD-r1-025840,COWTD-CL-r1-neimenggu-000175,0.72533244,2017,112.74893303561838,41.08848962662505,neimenggu
COWTD-r1-025841,COWTD-CL-r1-neimenggu-000175,0.52221709,2017,112.74880414841392,41.08875661222887,neimenggu
COWTD-r1-025842,COWTD-CL-r1-neimenggu-000175,0.81985164,2017,112.59930449264174,41.08840841988614,neimenggu
COWTD-r1-025843,COWTD-CL-r1-neimenggu-000175,0.80007088,2017,112.62966024771231,41.08951905164921,neimenggu
COWTD-r1-025844,COWTD-CL-r1-neimenggu-000175,0.86135489,2017,112.6424787727774,41.08731737184875,neimenggu
COWTD-r1-025845,COWTD-CL-r1-neimenggu-000175,0.06675974,2017,112.6600922678699,41.08522455180117,neimenggu
COWTD-r1-025846,COWTD-CL-r1-neimenggu-000175,0.83969545,2017,112.64097802747528,41.083270060182734,neimenggu
COWTD-r1-025847,COWTD-CL-r1-neimenggu-000175,0.80339557,2017,112.64718412225193,41.08283515932719,neimenggu
COWTD-r1-025848,COWTD-CL-r1-neimenggu-000175,0.83783436,2017,112.66118191102576,41.08204336274788,neimenggu
COWTD-r1-025849,COWTD-CL-r1-neimenggu-000175,0.83822048,2017,112.6836932666265,41.08166318566039,neimenggu
COWTD-r1-025850,COWTD-CL-r1-neimenggu-000175,0.79460102,2017,112.75237297113561,41.08044065613295,neimenggu
COWTD-r1-025851,COWTD-CL-r1-neimenggu-000175,0.79185593,2017,112.64331806776227,41.078882980598074,neimenggu
COWTD-r1-025852,COWTD-CL-r1-neimenggu-000175,0.86757106,2017,112.66013116039174,41.07601903228796,neimenggu
COWTD-r1-025853,COWTD-CL-r1-neimenggu-000175,0.77139443,2017,112.66916251519433,41.07634580101438,neimenggu
COWTD-r1-025854,COWTD-CL-r1-neimenggu-000175,0.79431587,2017,112.66713027103832,41.07472613448427,neimenggu
COWTD-r1-025855,COWTD-CL-r1-neimenggu-000175,0.85303777,2017,112.67255800452402,41.06439616747706,neimenggu
COWTD-r1-025856,COWTD-CL-r1-neimenggu-000175,0.85700995,2017,112.65286773641492,41.06133663744145,neimenggu
COWTD-r1-025857,COWTD-CL-r1-neimenggu-000175,0.84345824,2017,112.66992124703393,41.048517424273896,neimenggu
COWTD-r1-025858,COWTD-CL-r1-neimenggu-000175,0.78431427,2022,112.65071105422975,41.034254227634435,neimenggu
COWTD-r1-025859,COWTD-CL-r1-neimenggu-000175,0.89868248,2021,112.76874214945565,41.25235293738641,neimenggu
COWTD-r1-025860,COWTD-CL-r1-neimenggu-000175,0.78785467,2017,112.73387834852655,41.24841643061041,neimenggu
COWTD-r1-025861,COWTD-CL-r1-neimenggu-000175,0.84755570,2017,112.66618818179268,41.24761224753459,neimenggu
COWTD-r1-025862,COWTD-CL-r1-neimenggu-000175,0.76726383,2017,112.68531223801801,41.24798790930865,neimenggu
COWTD-r1-025863,COWTD-CL-r1-neimenggu-000175,0.80763030,2017,112.7017693894868,41.247253533949205,neimenggu
COWTD-r1-025864,COWTD-CL-r1-neimenggu-000175,0.77176386,2017,112.75352030535942,41.0846280910791,neimenggu
COWTD-r1-025865,COWTD-CL-r1-neimenggu-000175,0.79999107,2017,112.69528083758813,41.09366859354596,neimenggu
COWTD-r1-025866,COWTD-CL-r1-neimenggu-000175,0.82474691,2017,112.68473086814993,41.09866938813388,neimenggu
COWTD-r1-025867,COWTD-CL-r1-neimenggu-000175,0.77694452,2022,112.68863971352401,41.101655609672655,neimenggu
COWTD-r1-025868,COWTD-CL-r1-neimenggu-000175,0.74307317,2017,112.5615450893474,41.103903864931524,neimenggu
COWTD-r1-025869,COWTD-CL-r1-neimenggu-000175,0.76387453,2017,112.60576340493571,41.10511053070462,neimenggu
COWTD-r1-025870,COWTD-CL-r1-neimenggu-000175,0.80425131,2017,112.53929012282242,41.11576817810226,neimenggu
COWTD-r1-025871,COWTD-CL-r1-neimenggu-000175,0.80689204,2017,112.48001686541102,41.11579072642193,neimenggu
COWTD-r1-025872,COWTD-CL-r1-neimenggu-000175,0.77987790,2017,112.72074683329264,41.11775681302461,neimenggu
COWTD-r1-025873,COWTD-CL-r1-neimenggu-000175,0.81671166,2017,112.59415547413481,41.12313296997058,neimenggu
COWTD-r1-025874,COWTD-CL-r1-neimenggu-000175,0.91326267,2017,112.73405786556394,41.12630286575946,neimenggu
COWTD-r1-025875,COWTD-CL-r1-neimenggu-000175,0.84538990,2017,112.55118326826049,41.12741374725242,neimenggu
COWTD-r1-025876,COWTD-CL-r1-neimenggu-000175,0.87030238,2017,112.7385309870442,41.12854653750312,neimenggu
COWTD-r1-025877,COWTD-CL-r1-neimenggu-000175,0.78456378,2017,112.69430140229814,41.131716940775654,neimenggu
COWTD-r1-025878,COWTD-CL-r1-neimenggu-000175,0.70848274,2017,112.7066503005426,41.13396830381075,neimenggu
COWTD-r1-025879,COWTD-CL-r1-neimenggu-000175,0.67956042,2021,112.56307774203378,41.13767914405978,neimenggu
COWTD-r1-025880,COWTD-CL-r1-neimenggu-000175,0.63298798,2021,112.70123210859309,41.14005027129146,neimenggu
COWTD-r1-025881,COWTD-CL-r1-neimenggu-000175,0.85854685,2017,112.69434775324044,41.140095305373386,neimenggu
COWTD-r1-025882,COWTD-CL-r1-neimenggu-000175,0.79753935,2017,112.55964138617855,41.146095359702926,neimenggu
COWTD-r1-025883,COWTD-CL-r1-neimenggu-000175,0.80167824,2017,112.58958975889982,41.148997396875,neimenggu
COWTD-r1-025884,COWTD-CL-r1-neimenggu-000175,0.84308839,2017,112.62037456812322,41.15128753477781,neimenggu
COWTD-r1-025885,COWTD-CL-r1-neimenggu-000175,0.69730765,2017,112.73859468819863,41.1505620282129,neimenggu
COWTD-r1-025886,COWTD-CL-r1-neimenggu-000175,0.91638327,2021,112.96049275886615,41.153301732230986,neimenggu
COWTD-r1-025887,COWTD-CL-r1-neimenggu-000175,0.85810572,2017,112.81256613407095,41.15737567181359,neimenggu
COWTD-r1-025888,COWTD-CL-r1-neimenggu-000175,0.89495194,2014,112.64126658709756,41.15325946613673,neimenggu
COWTD-r1-025889,COWTD-CL-r1-neimenggu-000175,0.66112471,2017,112.7266429442534,41.15557364156578,neimenggu
COWTD-r1-025890,COWTD-CL-r1-neimenggu-000175,0.44084853,2017,112.72758595518098,41.15459342919886,neimenggu
COWTD-r1-025891,COWTD-CL-r1-neimenggu-000175,0.67157125,2017,112.75169957181787,41.158696602208444,neimenggu
COWTD-r1-025892,COWTD-CL-r1-neimenggu-000175,0.82176828,2014,112.63958094928965,41.1586053989939,neimenggu
COWTD-r1-025893,COWTD-CL-r1-neimenggu-000175,0.84161943,2014,112.65328538585891,41.157381834186,neimenggu
COWTD-r1-025894,COWTD-CL-r1-neimenggu-000175,0.71966720,2017,112.72660206659565,41.159212145924,neimenggu
COWTD-r1-025895,COWTD-CL-r1-neimenggu-000175,0.80328560,2017,112.80196108808012,41.16341744419407,neimenggu
COWTD-r1-025896,COWTD-CL-r1-neimenggu-000175,0.45352691,2017,112.74065284782408,41.16285331232097,neimenggu
COWTD-r1-025897,COWTD-CL-r1-neimenggu-000175,0.85071611,2022,112.68653342196556,41.16556328297189,neimenggu
COWTD-r1-025898,COWTD-CL-r1-neimenggu-000175,0.82627743,2021,112.9983892589098,41.17015372217563,neimenggu
COWTD-r1-025899,COWTD-CL-r1-neimenggu-000175,0.87850851,2017,112.67135386129665,41.16979091832046,neimenggu
COWTD-r1-025900,COWTD-CL-r1-neimenggu-000175,0.87847787,2021,112.9849463458231,41.17414340018571,neimenggu
COWTD-r1-025901,COWTD-CL-r1-neimenggu-000175,0.88874257,2021,112.99482940086817,41.17408197669674,neimenggu
COWTD-r1-025902,COWTD-CL-r1-neimenggu-000175,0.88328081,2017,112.63274224649649,41.17774540717959,neimenggu
COWTD-r1-025903,COWTD-CL-r1-neimenggu-000175,0.87610459,2017,112.61729480773282,41.17973375827745,neimenggu
COWTD-r1-025904,COWTD-CL-r1-neimenggu-000175,0.78332418,2017,112.64925530910658,41.18233680218749,neimenggu
COWTD-r1-025905,COWTD-CL-r1-neimenggu-000175,0.58669126,2017,112.890414123558,41.186796265165654,neimenggu
COWTD-r1-025906,COWTD-CL-r1-neimenggu-000175,0.66068077,2017,112.73298077201616,41.187860271603626,neimenggu
COWTD-r1-025907,COWTD-CL-r1-neimenggu-000175,0.73804688,2017,112.60741718125928,41.18877252925523,neimenggu
COWTD-r1-025908,COWTD-CL-r1-neimenggu-000175,0.67238784,2017,112.72955850070501,41.19409033765358,neimenggu
COWTD-r1-025909,COWTD-CL-r1-neimenggu-000175,0.74803221,2017,112.88684070762429,41.19693674522521,neimenggu
COWTD-r1-025910,COWTD-CL-r1-neimenggu-000175,0.56458914,2017,112.66980374944977,41.19385788483423,neimenggu
COWTD-r1-025911,COWTD-CL-r1-neimenggu-000175,0.87832028,2017,112.80143949894408,41.20391404952431,neimenggu
COWTD-r1-025912,COWTD-CL-r1-neimenggu-000175,0.84035355,2017,112.78463093454774,41.204128202096186,neimenggu
COWTD-r1-025913,COWTD-CL-r1-neimenggu-000175,0.75600094,2014,112.68487085641027,41.20512603169966,neimenggu
COWTD-r1-025914,COWTD-CL-r1-neimenggu-000175,0.83700681,2017,112.88119196029584,41.212338701703594,neimenggu
COWTD-r1-025915,COWTD-CL-r1-neimenggu-000175,0.72954917,2017,112.65904544134172,41.2369769293229,neimenggu
COWTD-r1-025916,COWTD-CL-r1-neimenggu-000175,0.61705005,2017,112.64595983695926,41.23844773205365,neimenggu
COWTD-r1-025917,COWTD-CL-r1-neimenggu-000175,0.77302504,2017,112.6081905484625,41.23690427947883,neimenggu
COWTD-r1-025918,COWTD-CL-r1-neimenggu-000175,0.84147280,2017,112.72341668202897,41.24405044669238,neimenggu
COWTD-r1-025919,COWTD-CL-r1-neimenggu-000175,,2017,112.67555829579578,41.24336011164987,neimenggu
COWTD-r1-025920,COWTD-CL-r1-neimenggu-000175,0.77465051,2017,112.6408019254086,41.241099214184025,neimenggu
COWTD-r1-025921,COWTD-CL-r1-neimenggu-000175,0.44243938,2017,112.62896961867227,41.2409106130391,neimenggu
COWTD-r1-025922,COWTD-CL-r1-neimenggu-000175,0.83051562,2017,112.68577920243843,41.241211015492404,neimenggu
COWTD-r1-025923,COWTD-CL-r1-neimenggu-000175,0.77135766,2017,112.71450077312693,41.24246476948285,neimenggu
COWTD-r1-025924,COWTD-CL-r1-neimenggu-000175,0.72804356,2017,112.62885241936601,41.23871674002949,neimenggu
COWTD-r1-025925,COWTD-CL-r1-neimenggu-000175,0.78573298,2017,112.71298556290274,41.23970136851934,neimenggu
COWTD-r1-025926,COWTD-CL-r1-neimenggu-000175,0.79402947,2017,112.67776306685845,41.2381721228826,neimenggu
COWTD-r1-025927,COWTD-CL-r1-neimenggu-000175,0.74932581,2017,112.66455490313092,41.235188811012975,neimenggu
COWTD-r1-025928,COWTD-CL-r1-neimenggu-000175,0.71800399,2017,112.72417219461204,41.23543243159553,neimenggu
COWTD-r1-025929,COWTD-CL-r1-neimenggu-000175,0.81265843,2017,112.64050480552213,41.23322390578712,neimenggu
COWTD-r1-025930,COWTD-CL-r1-neimenggu-000175,0.86008161,2017,112.7482379865978,41.23406965837441,neimenggu
COWTD-r1-025931,COWTD-CL-r1-neimenggu-000175,0.76734883,2022,112.75506782651063,41.234305765753575,neimenggu
COWTD-r1-025932,COWTD-CL-r1-neimenggu-000175,0.78767240,2017,112.65243428479152,41.231247091610584,neimenggu
COWTD-r1-025933,COWTD-CL-r1-neimenggu-000175,0.78097552,2014,112.67651365595155,41.22974547309662,neimenggu
COWTD-r1-025934,COWTD-CL-r1-neimenggu-000175,0.85450333,2017,112.60018827781094,41.22642275276399,neimenggu
COWTD-r1-025935,COWTD-CL-r1-neimenggu-000175,0.86360675,2017,112.67691560815364,41.22672409280083,neimenggu
COWTD-r1-025936,COWTD-CL-r1-neimenggu-000175,0.78859138,2017,112.70906438221571,41.22777276365528,neimenggu
COWTD-r1-025937,COWTD-CL-r1-neimenggu-000175,0.42951581,2017,112.70909253722493,41.22731445146006,neimenggu
COWTD-r1-025938,COWTD-CL-r1-neimenggu-000175,0.70615828,2021,112.72467364589829,41.22745256523559,neimenggu
COWTD-r1-025939,COWTD-CL-r1-neimenggu-000175,0.87976235,2017,112.61023040533472,41.22511950880353,neimenggu
COWTD-r1-025940,COWTD-CL-r1-neimenggu-000175,0.74734026,2017,112.70742026126753,41.22477885136221,neimenggu
COWTD-r1-025941,COWTD-CL-r1-neimenggu-000175,0.81564796,2017,112.60301401349352,41.2230231296006,neimenggu
COWTD-r1-025942,COWTD-CL-r1-neimenggu-000175,0.82844168,2017,112.61669914238156,41.22317411293549,neimenggu
COWTD-r1-025943,COWTD-CL-r1-neimenggu-000175,0.72118205,2017,112.69943248516937,41.221919314082875,neimenggu
COWTD-r1-025944,COWTD-CL-r1-neimenggu-000175,0.72811025,2021,112.7441479382287,41.22113301947223,neimenggu
COWTD-r1-025945,COWTD-CL-r1-neimenggu-000175,0.75122380,2021,112.6867588560242,41.21886027746596,neimenggu
COWTD-r1-025946,COWTD-CL-r1-neimenggu-000175,0.79948962,2022,112.68930039232146,41.21828551608738,neimenggu
COWTD-r1-025947,COWTD-CL-r1-neimenggu-000175,0.89234453,2017,112.90752576725934,41.21827716270133,neimenggu
COWTD-r1-025948,COWTD-CL-r1-neimenggu-000175,0.89286995,2017,112.89784450800651,41.21905982514716,neimenggu
COWTD-r1-025949,COWTD-CL-r1-neimenggu-000175,0.25638503,2017,112.90758979910606,41.217711892740205,neimenggu
COWTD-r1-025950,COWTD-CL-r1-neimenggu-000175,0.83835894,2021,112.78997946330493,41.21660939947744,neimenggu
COWTD-r1-025951,COWTD-CL-r1-neimenggu-000175,0.91024476,2017,112.90294611670106,41.21686434416497,neimenggu
COWTD-r1-025952,COWTD-CL-r1-neimenggu-000175,0.89620799,2017,112.79705584020121,41.21474777600104,neimenggu
COWTD-r1-025953,COWTD-CL-r1-neimenggu-000175,0.63060701,2022,112.69194750301722,41.21287789146551,neimenggu
COWTD-r1-025954,COWTD-CL-r1-neimenggu-000175,0.86957920,2021,112.70794003077754,41.21332301654855,neimenggu
COWTD-r1-025955,COWTD-CL-r1-neimenggu-000175,0.88186049,2017,112.89874538247659,41.21327943893508,neimenggu
COWTD-r1-025956,COWTD-CL-r1-neimenggu-000175,0.82677144,2017,112.88611275022049,41.21135211161678,neimenggu
COWTD-r1-025957,COWTD-CL-r1-neimenggu-000175,0.09634437,2017,112.79681956871626,41.211326968932596,neimenggu
COWTD-r1-025958,COWTD-CL-r1-neimenggu-000175,0.85807401,2017,112.79893446584536,41.20851877535357,neimenggu
COWTD-r1-025959,COWTD-CL-r1-neimenggu-000175,0.49888882,2017,112.64622647508077,41.20462773300996,neimenggu
COWTD-r1-025960,COWTD-CL-r1-neimenggu-000175,0.84076095,2017,112.88838784364998,41.20685333795885,neimenggu
COWTD-r1-025961,COWTD-CL-r1-neimenggu-000175,0.89735687,2017,112.9018889555482,41.20659698786648,neimenggu
COWTD-r1-025962,COWTD-CL-r1-neimenggu-000175,0.86898321,2017,112.6111077862879,41.20285898708028,neimenggu
COWTD-r1-025963,COWTD-CL-r1-neimenggu-000175,0.43243399,2017,112.61089437566623,41.20152348514949,neimenggu
COWTD-r1-025964,COWTD-CL-r1-neimenggu-000175,0.86403149,2017,112.6158987730696,41.2007328859562,neimenggu
COWTD-r1-025965,COWTD-CL-r1-neimenggu-000175,0.85518771,2021,112.63235255078145,41.20106983665815,neimenggu
COWTD-r1-025966,COWTD-CL-r1-neimenggu-000175,0.73009211,2017,112.69672533344419,41.20089357772935,neimenggu
COWTD-r1-025967,COWTD-CL-r1-neimenggu-000175,0.60605198,2017,112.88385187328457,41.2033027125925,neimenggu
COWTD-r1-025968,COWTD-CL-r1-neimenggu-000175,0.42533174,2024,112.88427535338997,41.20153025320519,neimenggu
COWTD-r1-025969,COWTD-CL-r1-neimenggu-000175,0.88922697,2017,112.8893969756791,41.20254436626908,neimenggu
COWTD-r1-025970,COWTD-CL-r1-neimenggu-000175,0.89482200,2017,112.87017782095062,41.19988441825237,neimenggu
COWTD-r1-025971,COWTD-CL-r1-neimenggu-000175,0.81475687,2017,112.63514527891402,41.1985483245924,neimenggu
